"Frequency [GHz]" 	"Relative Permittivity"
0.0032000000000000002 	725.74000000000001
0.0032399999999999998 	721.86000000000001
0.0032799999999999999 	718
0.00332 	714.17999999999995
0.0033600000000000001 	710.38999999999999
0.0033999999999999998 	706.63
0.0034399999999999999 	702.89999999999998
0.00348 	699.20000000000005
0.0035200000000000001 	695.52999999999997
0.0035599999999999998 	691.89999999999998
0.0035999999999999999 	688.28999999999996
0.00364 	684.71000000000004
0.0036800000000000001 	681.16999999999996
0.0037200000000000002 	677.64999999999998
0.0037599999999999999 	674.15999999999997
0.0038 	670.70000000000005
0.0038400000000000001 	667.26999999999998
0.0038800000000000002 	663.87
0.0039199999999999999 	660.49000000000001
0.00396 	657.13999999999999
0.0040000000000000001 	653.83000000000004
0.0040400000000000002 	650.53999999999996
0.0040800000000000003 	647.26999999999998
0.0041200000000000004 	644.02999999999997
0.0041599999999999996 	640.82000000000005
0.0041999999999999997 	637.63999999999999
0.0042399999999999998 	634.48000000000002
0.00428 	631.35000000000002
0.0043200000000000001 	628.25
0.0043600000000000002 	625.16999999999996
0.0044000000000000003 	622.12
0.0044400000000000004 	619.09000000000003
0.0044799999999999996 	616.08000000000004
0.0045199999999999997 	613.11000000000001
0.0045599999999999998 	610.14999999999998
0.0045999999999999999 	607.22000000000003
0.00464 	604.30999999999995
0.0046800000000000001 	601.42999999999995
0.0047200000000000002 	598.57000000000005
0.0047600000000000003 	595.74000000000001
0.0047999999999999996 	592.92999999999995
0.0048399999999999997 	590.13999999999999
0.0048799999999999998 	587.37
0.0049199999999999999 	584.63
0.00496 	581.90999999999997
0.0050000000000000001 	579.21000000000004
0.0050400000000000002 	576.52999999999997
0.0050800000000000003 	573.87
0.0051200000000000004 	571.24000000000001
0.0051599999999999997 	568.62
0.0051999999999999998 	566.02999999999997
0.0052399999999999999 	563.46000000000004
0.00528 	560.90999999999997
0.0053200000000000001 	558.38
0.0053600000000000002 	555.87
0.0054000000000000003 	553.38
0.0054400000000000004 	550.90999999999997
0.0054799999999999996 	548.46000000000004
0.0055199999999999997 	546.02999999999997
0.0055599999999999998 	543.61000000000001
0.0055999999999999999 	541.22000000000003
0.00564 	538.85000000000002
0.0056800000000000002 	536.49000000000001
0.0057200000000000003 	534.15999999999997
0.0057600000000000004 	531.84000000000003
0.0057999999999999996 	529.53999999999996
0.0058399999999999997 	527.25999999999999
0.0058799999999999998 	524.99000000000001
0.0059199999999999999 	522.74000000000001
0.00596 	520.51999999999998
0.0060000000000000001 	518.29999999999995
0.0060400000000000002 	516.11000000000001
0.0060800000000000003 	513.92999999999995
0.0061199999999999996 	511.76999999999998
0.0061599999999999997 	509.63
0.0061999999999999998 	507.5
0.0062399999999999999 	505.38999999999999
0.00628 	503.29000000000002
0.0063200000000000001 	501.20999999999998
0.0063600000000000002 	499.14999999999998
0.0064000000000000003 	497.10000000000002
0.0064400000000000004 	495.06999999999999
0.0064799999999999996 	493.05000000000001
0.0065199999999999998 	491.05000000000001
0.0065599999999999999 	489.06
0.0066 	487.08999999999997
0.0066400000000000001 	485.13
0.0066800000000000002 	483.19
0.0067200000000000003 	481.25999999999999
0.0067600000000000004 	479.35000000000002
0.0067999999999999996 	477.44999999999999
0.0068399999999999997 	475.56999999999999
0.0068799999999999998 	473.69
0.0069199999999999999 	471.83999999999997
0.00696 	469.99000000000001
0.0070000000000000001 	468.16000000000003
0.0070400000000000003 	466.35000000000002
0.0070800000000000004 	464.54000000000002
0.0071199999999999996 	462.75
0.0071599999999999997 	460.98000000000002
0.0071999999999999998 	459.20999999999998
0.0072399999999999999 	457.45999999999998
0.00728 	455.72000000000003
0.0073200000000000001 	453.99000000000001
0.0073600000000000002 	452.27999999999997
0.0074000000000000003 	450.57999999999998
0.0074400000000000004 	448.88999999999999
0.0074799999999999997 	447.20999999999998
0.0075199999999999998 	445.55000000000001
0.0075599999999999999 	443.88999999999999
0.0076 	442.25
0.0076400000000000001 	440.62
0.0076800000000000002 	439
0.0077200000000000003 	437.39999999999998
0.0077600000000000004 	435.80000000000001
0.0077999999999999996 	434.22000000000003
0.0078399999999999997 	432.63999999999999
0.0078799999999999999 	431.07999999999998
0.00792 	429.52999999999997
0.0079600000000000001 	427.99000000000001
0.0080000000000000002 	426.45999999999998
0.0080400000000000003 	424.94
0.0080800000000000004 	423.43000000000001
0.0081200000000000005 	421.93000000000001
0.0081600000000000006 	420.44
0.0082000000000000007 	418.97000000000003
0.0082400000000000008 	417.5
0.0082799999999999992 	416.04000000000002
0.0083199999999999993 	414.58999999999997
0.0083599999999999994 	413.14999999999998
0.0083999999999999995 	411.73000000000002
0.0084399999999999996 	410.31
0.0084799999999999997 	408.89999999999998
0.0085199999999999998 	407.5
0.0085599999999999999 	406.11000000000001
0.0086 	404.73000000000002
0.0086400000000000001 	403.36000000000001
0.0086800000000000002 	401.99000000000001
0.0087200000000000003 	400.63999999999999
0.0087600000000000004 	399.30000000000001
0.0088000000000000005 	397.95999999999998
0.0088400000000000006 	396.63
0.0088800000000000007 	395.31
0.0089200000000000008 	394.00999999999999
0.0089599999999999992 	392.69999999999999
0.0089999999999999993 	391.41000000000003
0.0090399999999999994 	390.13
0.0090799999999999995 	388.85000000000002
0.0091199999999999996 	387.58999999999997
0.0091599999999999997 	386.32999999999998
0.0091999999999999998 	385.07999999999998
0.0092399999999999999 	383.82999999999998
0.0092800000000000001 	382.60000000000002
0.0093200000000000002 	381.37
0.0093600000000000003 	380.14999999999998
0.0094000000000000004 	378.94
0.0094400000000000005 	377.74000000000001
0.0094800000000000006 	376.54000000000002
0.0095200000000000007 	375.35000000000002
0.0095600000000000008 	374.17000000000002
0.0095999999999999992 	373
0.0096399999999999993 	371.82999999999998
0.0096799999999999994 	370.67000000000002
0.0097199999999999995 	369.51999999999998
0.0097599999999999996 	368.38
0.0097999999999999997 	367.24000000000001
0.0098399999999999998 	366.11000000000001
0.0098799999999999999 	364.99000000000001
0.00992 	363.87
0.0099600000000000001 	362.75999999999999
0.01 	361.66000000000003
0.01025 	354.92000000000002
0.010500000000000001 	348.44
